종목코드,종목명,거래량(주)_매수,거래량(주)_매도,거래량(주)_순매수,거래대금(원)_매수,거래대금(원)_매도,거래대금(원)_순매수,업종명
103130,웅진에너지,"54,813","1,178","53,635","11,796,787","344,390","11,452,397",반도체 제조업
001140,국보,"5,248,796","5,253,968","-5,172","11,360,068,108","11,350,260,599","9,807,509",도로 화물 운송업
014160,대영포장,"464,376","452,336","12,040","481,260,558","471,873,290","9,387,268","골판지, 종이 상자 및 종이용기 제조업"
003720,삼영화학,"339,322","332,834","6,488","325,830,144","316,471,184","9,358,960",플라스틱제품 제조업
084680,이월드,"180,071","187,837","-7,766","814,032,395","805,815,325","8,217,070",유원지 및 기타 오락관련 서비스업
024070,WISCOM,"43,060","39,001","4,059","99,562,975","91,358,270","8,204,705",플라스틱제품 제조업
000500,가온전선,"7,770","7,449","321","135,654,800","128,016,100","7,638,700",절연선 및 케이블 제조업
011300,성안,"694,099","677,391","16,708","353,387,108","346,027,804","7,359,304",직물직조 및 직물제품 제조업
006345,대원전선우,"629,758","629,966","-208","1,629,901,495","1,622,738,460","7,163,035",-
000075,삼양홀딩스우,"354","162","192","12,144,550","5,190,550","6,954,000",-
023800,인지컨트롤스,"387,828","387,707","121","1,482,202,755","1,475,311,940","6,890,815",자동차 신품 부품 제조업
019490,하이트론,"118,601","118,478","123","387,690,165","381,213,710","6,476,455",영상 및 음향기기 제조업
018500,동원금속,"1,832,039","1,834,647","-2,608","1,660,090,266","1,654,863,482","5,226,784",자동차 신품 부품 제조업
000650,천일고속,"4,294","4,286","8","336,504,450","331,766,750","4,737,700",육상 여객 운송업
000545,흥국화재우,"223,470","222,987","483","1,418,064,045","1,413,829,130","4,234,915",-
001210,금호전기,"280,859","284,012","-3,153","951,266,860","947,084,915","4,181,945",전구 및 조명장치 제조업
129260,인터지스,"577,276","578,319","-1,043","775,764,098","771,641,984","4,122,114",도로 화물 운송업
049800,우진플라임,"211,428","211,548","-120","674,898,160","670,918,630","3,979,530",특수 목적용 기계 제조업
072130,유엔젤,"267,924","267,337","587","1,102,801,640","1,099,208,710","3,592,930","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
039570,HDC아이콘트롤스,"197,319","203,551","-6,232","1,440,520,000","1,437,012,290","3,507,710",전기 및 통신 공사업
002785,진흥기업우B,"139,713","140,117","-404","865,671,840","862,490,245","3,181,595",-
012205,계양전기우,"645,416","647,216","-1,800","5,030,089,980","5,027,407,940","2,682,040",-
204210,모두투어리츠,"22,195","21,607","588","60,644,765","58,347,210","2,297,555",부동산 임대 및 공급업
025820,이구산업,"99,474","98,297","1,177","138,159,031","136,026,970","2,132,061",1차 비철금속 제조업
145210,세화아이엠씨,"12,114","12,125","-11","21,668,680","19,591,925","2,076,755",특수 목적용 기계 제조업
003610,방림,"238,296","241,202","-2,906","447,087,380","445,403,735","1,683,645",직물직조 및 직물제품 제조업
001380,SG충방,"54,514","53,705","809","79,959,861","78,286,729","1,673,132",자동차 신품 부품 제조업
005965,동부건설우,"13,306","13,306","0","363,403,300","361,967,900","1,435,400",-
014915,성문전자우,"55,283","55,225","58","650,392,130","649,029,760","1,362,370",-
069460,대호에이엘,"507,658","507,229","429","1,313,747,340","1,312,402,955","1,344,385",1차 비철금속 제조업
001065,JW중외제약우,"16,866","16,866","0","975,415,450","974,287,600","1,127,850",-
18064K,한진칼우,"136,081","136,394","-313","6,519,597,150","6,518,595,550","1,001,600",-
168490,한국패러랠,"1,774","1,300","474","3,535,815","2,556,045","979,770",신탁업 및 집합투자업
005745,크라운해태홀딩스우,"32,838","32,838","0","326,888,320","326,007,500","880,820",-
005030,부산주공,"649,775","647,871","1,904","227,902,352","227,037,262","865,090",자동차 신품 부품 제조업
007280,한국특수형강,"243,391","242,885","506","339,336,554","338,556,398","780,156",1차 철강 제조업
000995,DB하이텍1우,"100","100","0","5,720,000","5,300,000","420,000",-
012280,영화금속,"513,056","512,856","200","802,180,732","801,767,832","412,900",자동차 신품 부품 제조업
025890,한국주강,"111,880","111,879","1","152,902,316","152,562,066","340,250",특수 목적용 기계 제조업
018470,조일알미늄,"875,502","876,109","-607","542,902,741","542,631,504","271,237",1차 비철금속 제조업
010770,평화홀딩스,"123,891","124,340","-449","413,963,520","413,802,995","160,525",자동차 신품 부품 제조업
016385,KG동부제철우,"1","0","1","65,500","0","65,500",-
005450,신한,"4","3","1","2,800","4,470","-1,670",건물 건설업
009310,참엔지니어링,"191,255","190,996","259","250,022,159","250,072,909","-50,750",특수 목적용 기계 제조업
002600,조흥,"1,079","1,079","0","188,263,000","188,410,500","-147,500",기타 식품 제조업
008500,일정실업,"138","145","-7","1,687,650","1,841,660","-154,010",편조원단 제조업
003075,코오롱글로벌우,"27,258","27,258","0","529,512,200","529,681,850","-169,650",-
900140,엘브이엠씨홀딩스,"137,762","137,762","0","600,074,550","600,332,365","-257,815",자동차 판매업
007540,샘표,"10,442","10,271","171","406,489,900","406,971,100","-481,200",기타 금융업
009140,경인전자,"206","225","-19","3,552,200","4,037,450","-485,250",전자부품 제조업
002450,삼익악기,"26,992","27,442","-450","40,913,888","41,573,374","-659,486",악기 제조업
011420,갤럭시아에스엠,"136,357","136,877","-520","234,378,006","235,085,436","-707,430",스포츠 서비스업
001620,케이비아이동국실업,"623,399","625,567","-2,168","387,268,747","387,980,561","-711,814",자동차 신품 부품 제조업
090355,노루페인트우,"51,522","51,522","0","778,321,320","779,137,490","-816,170",-
001799,대한제당3우B,"0","60","-60","0","1,440,000","-1,440,000",-
083380,동북아13호,"81","410","-329","406,310","2,078,700","-1,672,390",운송장비 임대업
005725,넥센우,"202","695","-493","477,980","2,158,275","-1,680,295",-
084870,TBH글로벌,"316,021","316,751","-730","626,860,942","628,673,504","-1,812,562",봉제의복 제조업
004255,NPC우,"0","806","-806","0","1,849,820","-1,849,820",-
014910,성문전자,"175,713","177,635","-1,922","358,368,580","360,301,365","-1,932,785",전자부품 제조업
007120,미래아이앤지,"490,972","496,527","-5,555","170,733,046","172,800,485","-2,067,439","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
109070,컨버즈,"38,140","65,441","-27,301","171,652,330","173,720,140","-2,067,810","골판지, 종이 상자 및 종이용기 제조업"
012800,대창,"268,654","271,540","-2,886","257,252,079","259,338,314","-2,086,235",1차 비철금속 제조업
003580,넥스트사이언스,"323,347","323,777","-430","2,156,983,980","2,159,084,500","-2,100,520",기타 비금속광물 광업
004920,씨아이테크,"765,249","759,978","5,271","420,263,434","422,407,337","-2,143,903",그외 기타 제품 제조업
000760,이화산업,"1,164","1,342","-178","15,143,550","17,762,450","-2,618,900",기타 전문 도매업
123700,SJM,"68,058","68,818","-760","180,871,165","183,664,655","-2,793,490",자동차 신품 부품 제조업
006660,삼성공조,"70,037","70,623","-586","471,680,660","474,594,470","-2,913,810",자동차 신품 부품 제조업
011390,부산산업,"18,989","18,837","152","2,346,493,700","2,349,810,000","-3,316,300","시멘트, 석회, 플라스터 및 그 제품 제조업"
000225,유유제약1우,"114,177","115,079","-902","976,419,910","980,098,290","-3,678,380",-
000220,유유제약,"24,198","25,339","-1,141","288,536,960","292,283,800","-3,746,840",의약품 제조업
004080,신흥,"19,348","19,759","-411","177,949,860","181,744,600","-3,794,740",기계장비 및 관련 물품 도매업
000145,하이트진로홀딩스우,"0","252","-252","0","3,969,000","-3,969,000",-
083370,동북아12호,"111","938","-827","558,280","4,718,260","-4,159,980",운송장비 임대업
005010,휴스틸,"1,246","1,727","-481","8,595,580","12,786,630","-4,191,050",1차 철강 제조업
001080,만호제강,"21,084","21,122","-38","270,970,950","275,162,250","-4,191,300",1차 철강 제조업
008110,대동전자,"80,662","82,239","-1,577","322,774,850","327,710,210","-4,935,360",통신 및 방송 장비 제조업
012600,청호컴넷,"106,194","105,814","380","296,939,715","301,948,250","-5,008,535",일반 목적용 기계 제조업
006200,한국전자홀딩스,"205,256","210,740","-5,484","124,639,434","129,967,540","-5,328,106",기타 금융업
015260,에이엔피,"633,003","664,949","-31,946","190,251,720","195,617,236","-5,365,516",전자부품 제조업
001529,동양3우B,"0","253","-253","0","5,464,850","-5,464,850",-
002140,고려산업,"755,326","733,731","21,595","2,387,408,085","2,392,920,135","-5,512,050","곡물가공품, 전분 및 전분제품 제조업"
058860,KTis,"205,479","207,852","-2,373","404,073,135","409,704,465","-5,631,330",기타 정보 서비스업
004830,덕성,"856,932","855,816","1,116","3,209,798,155","3,215,780,050","-5,981,895",플라스틱제품 제조업
017900,광전자,"73,835","77,059","-3,224","134,507,420","140,676,750","-6,169,330",반도체 제조업
014440,영보화학,"40,804","43,892","-3,088","109,370,330","115,621,600","-6,251,270",플라스틱제품 제조업
008040,사조동아원,"1,717,108","1,725,438","-8,330","1,528,912,388","1,535,432,359","-6,519,971","곡물가공품, 전분 및 전분제품 제조업"
002920,유성기업,"47,459","50,098","-2,639","112,433,935","119,263,155","-6,829,220",자동차 신품 부품 제조업
134380,미원화학,"326","459","-133","14,639,950","21,529,500","-6,889,550",기타 화학제품 제조업
35320K,대덕전자1우,"25,077","25,157","-80","170,314,180","177,475,640","-7,161,460",-
011500,한농화성,"67,137","68,554","-1,417","297,871,515","305,056,425","-7,184,910",기타 화학제품 제조업
011700,한신기계,"55,190","61,286","-6,096","64,517,694","71,747,059","-7,229,365",일반 목적용 기계 제조업
009440,KC그린홀딩스,"92,219","94,143","-1,924","379,968,570","387,319,490","-7,350,920",기타 금융업
005810,풍산홀딩스,"20,106","22,258","-2,152","564,060,050","571,720,050","-7,660,000",기타 금융업
007815,코리아써우,"19","2,381","-2,362","81,320","7,928,065","-7,846,745",-
092220,KEC,"21,263","29,505","-8,242","17,172,530","25,527,210","-8,354,680",반도체 제조업
000890,보해양조,"43,368","58,917","-15,549","38,566,274","46,957,131","-8,390,857",알코올음료 제조업
000430,대원강업,"62,827","65,384","-2,557","201,490,690","210,479,260","-8,988,570",자동차 신품 부품 제조업
108675,LG하우시스우,"13,993","15,121","-1,128","377,946,300","387,088,900","-9,142,600",-
004545,깨끗한나라우,"101,518","101,515","3","2,410,828,400","2,420,054,750","-9,226,350",-
003925,남양유업우,"3,234","3,377","-143","560,291,000","569,698,700","-9,407,700",-
003830,대한화섬,"585","728","-143","39,917,500","49,413,800","-9,496,300",화학섬유 제조업
023450,동남합성,"904","1,250","-346","24,039,900","33,708,500","-9,668,600",기초 화학물질 제조업
001020,페이퍼코리아,"643,410","644,758","-1,348","525,571,682","535,260,166","-9,688,484","펄프, 종이 및 판지 제조업"
025750,한솔홈데코,"16,255","25,432","-9,177","15,005,168","24,907,553","-9,902,385",제재 및 목재 가공업
010580,지코,"2,104,357","2,102,549","1,808","942,411,387","952,407,655","-9,996,268",자동차 신품 부품 제조업
026940,부국철강,"589,685","591,779","-2,094","2,190,851,540","2,201,037,090","-10,185,550",1차 철강 제조업
210540,디와이파워,"81,213","105,958","-24,745","812,392,620","822,674,350","-10,281,730",특수 목적용 기계 제조업
077970,STX엔진,"176,186","178,215","-2,029","967,442,965","978,418,535","-10,975,570",일반 목적용 기계 제조업
101140,비티원,"730,106","733,913","-3,807","2,141,424,195","2,152,510,990","-11,086,795",생활용품 도매업
014790,한라,"211,010","215,792","-4,782","576,208,000","587,390,505","-11,182,505",토목 건설업
013360,일성건설,"1,474,120","1,482,277","-8,157","1,195,484,124","1,206,794,031","-11,309,907",토목 건설업
012160,영흥,"118,315","125,135","-6,820","127,754,290","139,080,167","-11,325,877",1차 철강 제조업
071970,STX중공업,"770,371","778,706","-8,335","1,937,730,415","1,949,110,570","-11,380,155",일반 목적용 기계 제조업
005740,크라운해태홀딩스,"3,382","4,917","-1,535","30,369,730","41,927,430","-11,557,700",기타 금융업
00781K,코리아써키트2우B,"0","2,386","-2,386","0","11,589,655","-11,589,655",-
014825,동원시스템즈우,"0","402","-402","0","11,994,150","-11,994,150",-
005360,모나미,"1,373,926","1,368,179","5,747","6,121,412,300","6,133,471,660","-12,059,360",생활용품 도매업
163560,동일고무벨트,"125,170","126,178","-1,008","873,429,625","885,724,475","-12,294,850",고무제품 제조업
005800,신영와코루,"610","786","-176","47,953,600","61,146,700","-13,193,100",봉제의복 제조업
013700,까뮤이앤씨,"226,222","235,557","-9,335","283,316,739","296,632,235","-13,315,496",건물 건설업
000370,한화손해보험,"235,092","244,867","-9,775","575,282,214","588,890,495","-13,608,281",보험업
002840,미원상사,"1,289","1,462","-173","79,979,200","93,995,300","-14,016,100",기타 화학제품 제조업
004415,서울식품우,"521,916","522,784","-868","2,151,272,735","2,165,458,215","-14,185,480",-
014130,한익스프레스,"590,784","596,018","-5,234","2,959,457,960","2,973,780,705","-14,322,745",도로 화물 운송업
001250,GS글로벌,"43,294","51,044","-7,750","73,246,283","87,687,965","-14,441,682",상품 종합 도매업
001745,SK네트웍스우,"1,435","1,648","-213","182,615,600","197,449,100","-14,833,500",-
002880,대유에이텍,"41,575","64,978","-23,403","30,875,044","45,731,935","-14,856,891",자동차 신품 부품 제조업
33626K,두산퓨얼셀1우,"387,923","389,319","-1,396","2,874,733,340","2,889,654,550","-14,921,210",-
001527,동양2우B,"3,025","4,884","-1,859","43,544,050","58,585,850","-15,041,800",-
093240,형지엘리트,"210,762","212,625","-1,863","254,095,206","269,167,241","-15,072,035",봉제의복 제조업
001550,조비,"11,177","11,515","-338","172,128,080","187,211,500","-15,083,420","비료, 농약 및 살균, 살충제 제조업"
033920,무학,"113,757","115,776","-2,019","639,245,470","654,356,435","-15,110,965",알코올음료 제조업
031820,콤텍시스템,"56,208","66,662","-10,454","76,102,093","91,923,068","-15,820,975","컴퓨터 프로그래밍, 시스템 통합 및 관리업"
008870,금비,"10,224","10,287","-63","630,128,950","646,047,950","-15,919,000",유리 및 유리제품 제조업
005750,대림B&Co,"253,807","258,941","-5,134","845,302,830","862,157,090","-16,854,260","내화, 비내화 요업제품 제조업"
006370,대구백화점,"34,397","34,886","-489","185,466,700","202,514,130","-17,047,430",종합 소매업
007110,일신석재,"52,353","56,957","-4,604","111,573,060","128,623,390","-17,050,330","건축자재, 철물 및 난방장치 도매업"
007610,선도전기,"242,816","250,575","-7,759","605,226,230","622,350,230","-17,124,000","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
134790,시디즈,"18,567","19,048","-481","720,392,850","737,742,650","-17,349,800",가구 제조업
226320,잇츠한불,"33,780","32,960","820","517,348,500","534,816,930","-17,468,430",기타 화학제품 제조업
003120,일성신약,"11,343","11,468","-125","980,594,600","998,232,600","-17,638,000",의약품 제조업
002220,한일철강,"91,195","101,692","-10,497","149,504,235","167,170,035","-17,665,800",1차 철강 제조업
264900,크라운제과,"87,766","92,777","-5,011","725,439,800","743,131,270","-17,691,470",기타 식품 제조업
004105,태양금속우,"358,973","358,973","0","1,258,212,390","1,275,985,965","-17,773,575",-
010420,한솔PNS,"175,152","185,095","-9,943","291,415,516","309,713,238","-18,297,722",기타 전문 도매업
091090,세원셀론텍,"295,717","301,903","-6,186","742,135,385","760,487,845","-18,352,460","구조용 금속제품, 탱크 및 증기발생기 제조업"
071090,하이스틸,"30,903","32,066","-1,163","508,714,600","527,211,500","-18,496,900",1차 철강 제조업
008260,NI스틸,"137,640","143,054","-5,414","277,460,565","296,067,080","-18,606,515",1차 철강 제조업
005680,삼영전자,"91,482","93,934","-2,452","690,029,820","709,661,880","-19,632,060",전자부품 제조업
003160,디아이,"481,711","486,996","-5,285","1,674,149,575","1,694,164,475","-20,014,900","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
000680,LS네트웍스,"415,066","418,090","-3,024","997,510,585","1,017,531,080","-20,020,495",상품 종합 도매업
069640,한세엠케이,"82,069","90,241","-8,172","273,561,530","293,774,500","-20,212,970","섬유, 의복, 신발 및 가죽제품 소매업"
025530,SJM홀딩스,"33,388","39,965","-6,577","92,897,785","113,181,160","-20,283,375",자동차 부품 및 내장품 판매업
138490,코오롱플라스틱,"343,346","347,622","-4,276","1,237,391,490","1,257,894,485","-20,502,995",합성고무 및 플라스틱 물질 제조업
093230,이아이디,"171,089","289,936","-118,847","38,369,556","59,283,366","-20,913,810",기타 전문 도매업
004870,티웨이홀딩스,"67,062","84,925","-17,863","90,619,567","111,610,857","-20,991,290","시멘트, 석회, 플라스터 및 그 제품 제조업"
002355,넥센타이어1우B,"34,368","53,895","-19,527","85,566,125","106,627,175","-21,061,050",-
023150,MH에탄올,"364,646","367,246","-2,600","3,589,190,620","3,610,665,890","-21,475,270",알코올음료 제조업
023960,에쓰씨엔지니어링,"547,909","572,745","-24,836","586,216,403","607,970,722","-21,754,319",토목 건설업
069730,DSR제강,"451,892","458,295","-6,403","1,661,296,875","1,683,450,155","-22,153,280",1차 철강 제조업
014285,금강공업우,"136,375","139,647","-3,272","1,378,291,660","1,401,071,020","-22,779,360",-
004700,조광피혁,"13,514","13,936","-422","546,822,200","569,690,600","-22,868,400","가죽, 가방 및 유사제품 제조업"
001067,JW중외제약2우B,"5,025","5,499","-474","254,424,900","277,542,700","-23,117,800",-
007575,일양약품우,"1,158","2,300","-1,142","29,284,900","53,664,150","-24,379,250",-
144620,코오롱머티리얼,"446,748","450,200","-3,452","790,543,139","815,486,627","-24,943,488",화학섬유 제조업
027740,마니커,"1,152,293","1,193,744","-41,451","1,042,802,667","1,067,944,137","-25,141,470","도축, 육류 가공 및 저장 처리업"
005820,원림,"11,191","12,842","-1,651","184,678,950","211,069,150","-26,390,200",직물직조 및 직물제품 제조업
008970,동양철관,"23,610","51,851","-28,241","22,589,995","49,996,277","-27,406,282",1차 철강 제조업
002780,진흥기업,"176,653","189,324","-12,671","376,947,025","404,756,225","-27,809,200",토목 건설업
010100,한국프랜지,"281,603","289,381","-7,778","565,100,345","593,628,245","-28,527,900",자동차 신품 부품 제조업
010660,화천기계,"8,305,399","8,342,953","-37,554","27,971,821,390","28,000,426,335","-28,604,945",특수 목적용 기계 제조업
33637L,두산솔루스2우B,"44,500","44,500","0","1,438,147,700","1,466,828,850","-28,681,150",-
200880,서연이화,"404,657","417,618","-12,961","1,430,873,520","1,460,731,640","-29,858,120",자동차 신품 부품 제조업
007160,사조산업,"111,283","113,814","-2,531","3,328,351,950","3,358,399,800","-30,047,850",어로 어업
001755,한양증권우,"40,716","40,479","237","635,573,460","666,252,520","-30,679,060",-
001470,삼부토건,"1,892,774","1,938,798","-46,024","1,145,356,692","1,176,452,169","-31,095,477",토목 건설업
070960,용평리조트,"87,922","92,053","-4,131","392,971,245","424,128,675","-31,157,430",일반 및 생활 숙박시설 운영업
000087,하이트진로2우B,"10,080","11,609","-1,529","198,405,600","229,653,000","-31,247,400",-
010640,진양폴리,"460,292","469,259","-8,967","1,546,699,675","1,578,496,620","-31,796,945",플라스틱제품 제조업
33626L,두산퓨얼셀2우B,"114,198","113,156","1,042","1,852,481,475","1,885,762,920","-33,281,445",-
004710,한솔테크닉스,"149,766","149,483","283","1,058,183,795","1,091,852,875","-33,669,080",전자부품 제조업
001465,BYC우,"245","614","-369","30,639,500","65,321,400","-34,681,900",-
100220,비상교육,"274,888","275,837","-949","2,226,217,810","2,261,130,120","-34,912,310","서적, 잡지 및 기타 인쇄물 출판업"
001420,태원물산,"262,044","273,153","-11,109","905,206,300","940,191,725","-34,985,425",자동차 신품 부품 제조업
017550,수산중공업,"95,751","139,174","-43,423","154,240,775","189,616,296","-35,375,521",특수 목적용 기계 제조업
002620,제일파마홀딩스,"157,212","158,195","-983","3,027,023,970","3,062,905,370","-35,881,400",회사 본부 및 경영 컨설팅 서비스업
000020,동화약품,"4,556,241","4,559,180","-2,939","60,027,788,190","60,066,111,515","-38,323,325",의약품 제조업
001275,부국증권우,"118","2,329","-2,211","2,053,200","42,264,700","-40,211,500",-
001685,대상우,"0","3,674","-3,674","0","40,226,770","-40,226,770",-
034590,인천도시가스,"5,891","7,646","-1,755","149,213,200","189,566,050","-40,352,850",연료용 가스 제조 및 배관공급업
013000,세우글로벌,"9,988","31,257","-21,269","18,483,910","60,184,665","-41,700,755",기타 전문 도매업
003480,한진중공업홀딩스,"611,708","625,455","-13,747","1,721,458,405","1,763,372,310","-41,913,905",연료용 가스 제조 및 배관공급업
000490,대동공업,"800,461","810,893","-10,432","4,173,656,075","4,215,678,520","-42,022,445",특수 목적용 기계 제조업
009275,신원우,"12,361","13,444","-1,083","439,860,600","482,319,600","-42,459,000",-
002020,코오롱,"62,225","56,033","6,192","1,105,332,150","1,147,986,490","-42,654,340",기타 금융업
000885,한화우,"60,669","61,301","-632","2,709,341,000","2,752,132,650","-42,791,650",-
101530,해태제과식품,"169,550","175,525","-5,975","1,226,224,245","1,269,357,805","-43,133,560",기타 식품 제조업
007590,동방아그로,"115,993","123,346","-7,353","719,217,330","762,665,610","-43,448,280","비료, 농약 및 살균, 살충제 제조업"
000725,현대건설우,"4,421","4,671","-250","585,398,900","630,014,700","-44,615,800",-
015020,이스타코,"773,942","849,902","-75,960","562,873,215","608,712,199","-45,838,984",부동산 임대 및 공급업
128820,대성산업,"1,125,584","1,137,899","-12,315","3,759,249,440","3,805,091,890","-45,842,450",연료 소매업
002420,세기상사,"25,419","26,087","-668","1,397,415,000","1,443,400,650","-45,985,650","영화, 비디오물, 방송프로그램 제작 및 배급업"
102280,쌍방울,"286,698","298,727","-12,029","339,630,798","387,730,978","-48,100,180",봉제의복 제조업
001340,백광산업,"369,900","371,515","-1,615","1,177,585,495","1,226,184,205","-48,598,710",기초 화학물질 제조업
009160,SIMPAC,"177,537","199,492","-21,955","469,559,940","518,459,410","-48,899,470",특수 목적용 기계 제조업
006220,제주은행,"60,602","87,215","-26,613","195,360,640","244,310,855","-48,950,215",은행 및 저축기관
003960,사조대림,"39,066","42,927","-3,861","433,494,510","482,914,770","-49,420,260",수산물 가공 및 저장 처리업
000590,CS홀딩스,"10,344","10,864","-520","670,897,650","720,766,100","-49,868,450",기타 금융업
004090,한국석유,"32,424","32,953","-529","2,730,257,700","2,780,375,900","-50,118,200",기타 비금속 광물제품 제조업
002025,코오롱우,"2,300","7,958","-5,658","25,185,680","75,393,250","-50,207,570",-
008420,문배철강,"398,554","400,090","-1,536","967,735,305","1,018,489,150","-50,753,845",1차 철강 제조업
067830,세이브존I&C,"62,261","84,054","-21,793","148,316,700","199,159,475","-50,842,775",종합 소매업
023810,인팩,"37,228","52,410","-15,182","146,809,915","199,802,215","-52,992,300",자동차 신품 부품 제조업
084695,대상홀딩스우,"500","9,566","-9,066","3,000,000","57,028,130","-54,028,130",-
010050,우리종금,"560,284","603,037","-42,753","296,991,722","353,340,297","-56,348,575",기타 금융업
000950,전방,"44,854","44,858","-4","894,246,810","951,469,420","-57,222,610",방적 및 가공사 제조업
004840,DRB동일,"145,417","157,348","-11,931","844,996,675","907,038,755","-62,042,080",기타 금융업
004970,신라교역,"80,803","88,629","-7,826","769,168,580","831,804,260","-62,635,680",어로 어업
020120,키다리스튜디오,"323,239","330,942","-7,703","1,764,138,795","1,826,849,150","-62,710,355","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
338100,NH프라임리츠,"1,114,620","1,171,946","-57,326","5,586,115,660","5,649,935,330","-63,819,670",부동산 임대 및 공급업
005500,삼진제약,"59,409","60,811","-1,402","1,526,079,650","1,591,042,550","-64,962,900",의약품 제조업
002360,SH에너지화학,"388,433","397,873","-9,440","291,196,611","357,443,167","-66,246,556",기초 화학물질 제조업
009200,무림페이퍼,"98,264","125,047","-26,783","240,152,710","307,469,095","-67,316,385","펄프, 종이 및 판지 제조업"
001290,상상인증권,"235,994","295,412","-59,418","248,143,792","315,600,712","-67,456,920",금융 지원 서비스업
007810,코리아써키트,"338,438","361,090","-22,652","3,766,744,290","3,835,677,640","-68,933,350",전자부품 제조업
155900,바다로19호,"67,275","95,238","-27,963","181,552,880","253,400,745","-71,847,865",운송장비 임대업
071950,코아스,"6,281","71,234","-64,953","6,619,477","78,509,803","-71,890,326",가구 제조업
03473K,SK우,"16,207","16,290","-83","4,948,887,400","5,022,293,600","-73,406,200",-
26490K,크라운제과우,"62,623","70,297","-7,674","449,947,140","523,745,385","-73,798,245",-
001795,대한제당우,"2,498","8,328","-5,830","30,193,250","104,159,340","-73,966,090",-
004835,덕성우,"485,210","485,507","-297","3,817,753,395","3,894,773,235","-77,019,840",-
013570,디와이,"217,743","246,971","-29,228","922,451,835","999,872,635","-77,420,800",기타 금융업
001260,남광토건,"60,053","67,951","-7,898","825,274,740","903,354,970","-78,080,230",토목 건설업
192820,코스맥스,"995,477","1,008,227","-12,750","82,779,215,500","82,857,554,800","-78,339,300",기타 화학제품 제조업
268280,미원에스씨,"10,664","11,631","-967","790,825,200","869,268,200","-78,443,000",기초 화학물질 제조업
024900,덕양산업,"49,092","125,680","-76,588","70,982,205","149,784,744","-78,802,539",자동차 신품 부품 제조업
074610,이엔플러스,"5,107,397","5,126,883","-19,486","32,110,329,685","32,190,701,220","-80,371,535",일반 목적용 기계 제조업
152550,한국ANKOR유전,"1,445","47,625","-46,180","2,489,895","83,173,555","-80,683,660",신탁업 및 집합투자업
117580,대성에너지,"26,010","42,574","-16,564","125,335,435","208,404,335","-83,068,900",연료용 가스 제조 및 배관공급업
002410,범양건영,"1,331,225","1,382,110","-50,885","6,068,577,135","6,153,682,660","-85,105,525",건물 건설업
008355,남선알미우,"58,561","58,551","10","2,251,286,750","2,336,587,700","-85,300,950",-
005305,롯데칠성우,"3,950","6,352","-2,402","231,929,750","317,716,400","-85,786,650",-
005257,녹십자홀딩스2우,"126","5,299","-5,173","1,736,750","88,082,300","-86,345,550",-
003350,한국화장품제조,"63,148","65,393","-2,245","1,874,293,100","1,961,282,800","-86,989,700",기타 화학제품 제조업
002100,경농,"386,683","393,799","-7,116","3,060,490,870","3,149,626,290","-89,135,420","비료, 농약 및 살균, 살충제 제조업"
000540,흥국화재,"90,671","118,954","-28,283","230,323,345","320,280,855","-89,957,510",보험업
107590,미원홀딩스,"19,656","22,021","-2,365","801,198,150","894,392,150","-93,194,000",기타 금융업
000157,두산2우B,"10,511","10,722","-211","681,305,050","776,167,400","-94,862,350",-
004270,남성,"5,439,857","5,490,228","-50,371","15,867,548,115","15,963,357,840","-95,809,725",기타 전문 도매업
002200,한국수출포장,"74,262","78,697","-4,435","1,310,731,300","1,406,643,200","-95,911,900","골판지, 종이 상자 및 종이용기 제조업"
